Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[168]    0.0    0.00    0.00       4         std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::_M_get_Node_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/4           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::_M_get_insert_unique_pos(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [433]
                0.00    0.00       1/4           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::~_Rb_tree() [439]
                0.00    0.00       2/4           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::lower_bound(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [244]
[169]    0.0    0.00    0.00       4         std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::_M_begin() [169]
-----------------------------------------------
                0.00    0.00       4/4           std::tuple_element<0u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<0u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [171]
[170]    0.0    0.00    0.00       4         Tile*& std::__get_helper<0u, Tile*, std::default_delete<Tile []> >(std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >&) [170]
                0.00    0.00       4/4           std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >&) [166]
-----------------------------------------------
                0.00    0.00       1/4           void std::unique_ptr<Tile [], std::default_delete<Tile []> >::reset<Tile*, void>(Tile*) [351]
                0.00    0.00       1/4           std::unique_ptr<Tile [], std::default_delete<Tile []> >::release() [352]
                0.00    0.00       2/4           std::unique_ptr<Tile [], std::default_delete<Tile []> >::~unique_ptr() [230]
[171]    0.0    0.00    0.00       4         std::tuple_element<0u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<0u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [171]
                0.00    0.00       4/4           Tile*& std::__get_helper<0u, Tile*, std::default_delete<Tile []> >(std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >&) [170]
-----------------------------------------------
                0.00    0.00       1/4           std::_Tuple_impl<0u, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::_Tuple_impl<0u, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&) [359]
                0.00    0.00       1/4           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, 0u>(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&, std::tuple<>&, std::_Index_tuple<0u>, std::_Index_tuple<>) [404]
                0.00    0.00       1/4           std::_MakeUniq<Font>::__single_object std::make_unique<Font, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int&) [473]
                0.00    0.00       1/4           std::_MakeUniq<Texture>::__single_object std::make_unique<Texture, Window&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(Window&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [474]
[172]    0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [172]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator< <std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [254]
[173]    0.0    0.00    0.00       4         bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [173]
-----------------------------------------------
                0.00    0.00       1/3           ScreenWriter::GetFont(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned int) [257]
                0.00    0.00       1/3           std::unique_ptr<Font, std::default_delete<Font> >::operator->() const [303]
                0.00    0.00       1/3           std::unique_ptr<Font, std::default_delete<Font> >::release() [342]
[174]    0.0    0.00    0.00       3         std::unique_ptr<Font, std::default_delete<Font> >::get() const [174]
                0.00    0.00       3/3           std::tuple_element<0u, std::tuple<Font*, std::default_delete<Font> > >::type const& std::get<0u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> > const&) [193]
-----------------------------------------------
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::operator[](std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [401]
                0.00    0.00       2/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::at(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [398]
[175]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::operator*() const [175]
                0.00    0.00       3/5           std::_Rb_tree_node<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_M_valptr() [157]
-----------------------------------------------
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::at(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [398]
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::operator[](std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [401]
                0.00    0.00       1/3           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::_M_get_insert_unique_pos(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) [433]
[176]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::operator==(std::_Rb_tree_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > const&) const [176]
-----------------------------------------------
                0.00    0.00       1/3           std::map<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::unique_ptr<Font, std::default_delete<Font> >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::count(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) const [309]
                0.00    0.00       2/3           std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::find(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const&) const [312]
[177]    0.0    0.00    0.00       3         std::_Rb_tree<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int>, std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > >, std::_Select1st<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >, std::less<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> >, std::allocator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > > >::end() const [177]
                0.00    0.00       3/4           std::_Rb_tree_const_iterator<std::pair<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int> const, std::unique_ptr<Font, std::default_delete<Font> > > >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [167]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<0u, Font*, std::default_delete<Font> >::_M_head(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [185]
[178]    0.0    0.00    0.00       3         std::_Head_base<0u, Font*, false>::_M_head(std::_Head_base<0u, Font*, false> const&) [178]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Font> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Font> >&) [186]
[179]    0.0    0.00    0.00       3         std::_Head_base<1u, std::default_delete<Font>, true>::_M_head(std::_Head_base<1u, std::default_delete<Font>, true>&) [179]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Texture> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Texture> >&) [187]
[180]    0.0    0.00    0.00       3         std::_Head_base<1u, std::default_delete<Texture>, true>::_M_head(std::_Head_base<1u, std::default_delete<Texture>, true>&) [180]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Tile []> >&) [188]
[181]    0.0    0.00    0.00       3         std::_Head_base<1u, std::default_delete<Tile []>, true>::_M_head(std::_Head_base<1u, std::default_delete<Tile []>, true>&) [181]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<Font, std::default_delete<Font> >::~unique_ptr() [228]
                0.00    0.00       2/3           std::unique_ptr<Font, std::default_delete<Font> >::operator=(std::unique_ptr<Font, std::default_delete<Font> >&&) [345]
[182]    0.0    0.00    0.00       3         std::unique_ptr<Font, std::default_delete<Font> >::get_deleter() [182]
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Font*, std::default_delete<Font> > >::type& std::get<1u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> >&) [194]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<Texture, std::default_delete<Texture> >::~unique_ptr() [229]
                0.00    0.00       2/3           std::unique_ptr<Texture, std::default_delete<Texture> >::operator=(std::unique_ptr<Texture, std::default_delete<Texture> >&&) [350]
[183]    0.0    0.00    0.00       3         std::unique_ptr<Texture, std::default_delete<Texture> >::get_deleter() [183]
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Texture*, std::default_delete<Texture> > >::type& std::get<1u, Texture*, std::default_delete<Texture> >(std::tuple<Texture*, std::default_delete<Texture> >&) [196]
-----------------------------------------------
                0.00    0.00       1/3           std::unique_ptr<Tile [], std::default_delete<Tile []> >::~unique_ptr() [230]
                0.00    0.00       2/3           std::unique_ptr<Tile [], std::default_delete<Tile []> >::operator=(std::unique_ptr<Tile [], std::default_delete<Tile []> >&&) [356]
[184]    0.0    0.00    0.00       3         std::unique_ptr<Tile [], std::default_delete<Tile []> >::get_deleter() [184]
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<1u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [195]
-----------------------------------------------
                0.00    0.00       3/3           Font* const& std::__get_helper<0u, Font*, std::default_delete<Font> >(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [189]
[185]    0.0    0.00    0.00       3         std::_Tuple_impl<0u, Font*, std::default_delete<Font> >::_M_head(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [185]
                0.00    0.00       3/3           std::_Head_base<0u, Font*, false>::_M_head(std::_Head_base<0u, Font*, false> const&) [178]
-----------------------------------------------
                0.00    0.00       3/3           std::default_delete<Font>& std::__get_helper<1u, std::default_delete<Font>>(std::_Tuple_impl<1u, std::default_delete<Font>>&) [190]
[186]    0.0    0.00    0.00       3         std::_Tuple_impl<1u, std::default_delete<Font> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Font> >&) [186]
                0.00    0.00       3/3           std::_Head_base<1u, std::default_delete<Font>, true>::_M_head(std::_Head_base<1u, std::default_delete<Font>, true>&) [179]
-----------------------------------------------
                0.00    0.00       3/3           std::default_delete<Texture>& std::__get_helper<1u, std::default_delete<Texture>>(std::_Tuple_impl<1u, std::default_delete<Texture>>&) [191]
[187]    0.0    0.00    0.00       3         std::_Tuple_impl<1u, std::default_delete<Texture> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Texture> >&) [187]
                0.00    0.00       3/3           std::_Head_base<1u, std::default_delete<Texture>, true>::_M_head(std::_Head_base<1u, std::default_delete<Texture>, true>&) [180]
-----------------------------------------------
                0.00    0.00       3/3           std::default_delete<Tile []>& std::__get_helper<1u, std::default_delete<Tile []>>(std::_Tuple_impl<1u, std::default_delete<Tile []>>&) [192]
[188]    0.0    0.00    0.00       3         std::_Tuple_impl<1u, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Tile []> >&) [188]
                0.00    0.00       3/3           std::_Head_base<1u, std::default_delete<Tile []>, true>::_M_head(std::_Head_base<1u, std::default_delete<Tile []>, true>&) [181]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0u, std::tuple<Font*, std::default_delete<Font> > >::type const& std::get<0u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> > const&) [193]
[189]    0.0    0.00    0.00       3         Font* const& std::__get_helper<0u, Font*, std::default_delete<Font> >(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [189]
                0.00    0.00       3/3           std::_Tuple_impl<0u, Font*, std::default_delete<Font> >::_M_head(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [185]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Font*, std::default_delete<Font> > >::type& std::get<1u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> >&) [194]
[190]    0.0    0.00    0.00       3         std::default_delete<Font>& std::__get_helper<1u, std::default_delete<Font>>(std::_Tuple_impl<1u, std::default_delete<Font>>&) [190]
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Font> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Font> >&) [186]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Texture*, std::default_delete<Texture> > >::type& std::get<1u, Texture*, std::default_delete<Texture> >(std::tuple<Texture*, std::default_delete<Texture> >&) [196]
[191]    0.0    0.00    0.00       3         std::default_delete<Texture>& std::__get_helper<1u, std::default_delete<Texture>>(std::_Tuple_impl<1u, std::default_delete<Texture>>&) [191]
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Texture> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Texture> >&) [187]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<1u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [195]
[192]    0.0    0.00    0.00       3         std::default_delete<Tile []>& std::__get_helper<1u, std::default_delete<Tile []>>(std::_Tuple_impl<1u, std::default_delete<Tile []>>&) [192]
                0.00    0.00       3/3           std::_Tuple_impl<1u, std::default_delete<Tile []> >::_M_head(std::_Tuple_impl<1u, std::default_delete<Tile []> >&) [188]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Font, std::default_delete<Font> >::get() const [174]
[193]    0.0    0.00    0.00       3         std::tuple_element<0u, std::tuple<Font*, std::default_delete<Font> > >::type const& std::get<0u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> > const&) [193]
                0.00    0.00       3/3           Font* const& std::__get_helper<0u, Font*, std::default_delete<Font> >(std::_Tuple_impl<0u, Font*, std::default_delete<Font> > const&) [189]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Font, std::default_delete<Font> >::get_deleter() [182]
[194]    0.0    0.00    0.00       3         std::tuple_element<1u, std::tuple<Font*, std::default_delete<Font> > >::type& std::get<1u, Font*, std::default_delete<Font> >(std::tuple<Font*, std::default_delete<Font> >&) [194]
                0.00    0.00       3/3           std::default_delete<Font>& std::__get_helper<1u, std::default_delete<Font>>(std::_Tuple_impl<1u, std::default_delete<Font>>&) [190]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Tile [], std::default_delete<Tile []> >::get_deleter() [184]
[195]    0.0    0.00    0.00       3         std::tuple_element<1u, std::tuple<Tile*, std::default_delete<Tile []> > >::type& std::get<1u, Tile*, std::default_delete<Tile []> >(std::tuple<Tile*, std::default_delete<Tile []> >&) [195]
                0.00    0.00       3/3           std::default_delete<Tile []>& std::__get_helper<1u, std::default_delete<Tile []>>(std::_Tuple_impl<1u, std::default_delete<Tile []>>&) [192]
-----------------------------------------------
                0.00    0.00       3/3           std::unique_ptr<Texture, std::default_delete<Texture> >::get_deleter() [183]
[196]    0.0    0.00    0.00       3         std::tuple_element<1u, std::tuple<Texture*, std::default_delete<Texture> > >::type& std::get<1u, Texture*, std::default_delete<Texture> >(std::tuple<Texture*, std::default_delete<Texture> >&) [196]
                0.00    0.00       3/3           std::default_delete<Texture>& std::__get_helper<1u, std::default_delete<Texture>>(std::_Tuple_impl<1u, std::default_delete<Texture>>&) [191]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<Font*>, std::is_move_assignable<Font*> >::value, void>::type std::swap<Font*>(Font*&, Font*&) [482]
[197]    0.0    0.00    0.00       3         std::remove_reference<Font*&>::type&& std::move<Font*&>(Font*&) [197]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<Tile*>, std::is_move_assignable<Tile*> >::value, void>::type std::swap<Tile*>(Tile*&, Tile*&) [483]
[198]    0.0    0.00    0.00       3         std::remove_reference<Tile*&>::type&& std::move<Tile*&>(Tile*&) [198]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::is_move_constructible<Texture*>, std::is_move_assignable<Texture*> >::value, void>::type std::swap<Texture*>(Texture*&, Texture*&) [484]
[199]    0.0    0.00    0.00       3         std::remove_reference<Texture*&>::type&& std::move<Texture*&>(Texture*&) [199]
-----------------------------------------------
                0.00    0.00       1/3           std::_Head_base<0u, Tile*, false>::_Head_base<Tile*&>(Tile*&) [338]
                0.00    0.00       1/3           std::_Tuple_impl<0u, Tile*, std::default_delete<Tile []> >::_Tuple_impl<Tile*&, std::default_delete<Tile []>, void>(Tile*&, std::default_delete<Tile []>&&) [358]
                0.00    0.00       1/3           std::tuple<Tile*, std::default_delete<Tile []> >::tuple<Tile*&, std::default_delete<Tile []>, true>(Tile*&, std::default_delete<Tile []>&&) [412]
[200]    0.0    0.00    0.00       3         Tile*& std::forward<Tile*&>(std::remove_reference<Tile*&>::type&) [200]
-----------------------------------------------
                0.00    0.00       1/3           void __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >*, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [293]
                0.00    0.00       1/3           void std::allocator_traits<std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<Texture, std::default_delete<Texture> > >*, std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [395]
